disease,state,year,vaccine,incidence
RUBELLA,ID,1970,TRUE,27.84
RUBELLA,ID,1971,TRUE,5.61
RUBELLA,ID,1972,TRUE,4.890000000000001
RUBELLA,ID,1973,TRUE,5.57
RUBELLA,ID,1974,TRUE,2.76
RUBELLA,ID,1975,TRUE,8.65
RUBELLA,ID,1976,TRUE,1.59
RUBELLA,ID,1977,TRUE,3.08
RUBELLA,ID,1978,TRUE,0.97
RUBELLA,ID,1979,TRUE,21.86
RUBELLA,ID,1980,TRUE,2.2600000000000002
RUBELLA,ID,1981,TRUE,0.30000000000000004
RUBELLA,ID,1982,TRUE,0.61
RUBELLA,ID,1983,TRUE,0.8
RUBELLA,ID,1984,TRUE,0.1
RUBELLA,ID,1985,TRUE,0.1
RUBELLA,ID,1987,TRUE,0.1
RUBELLA,ID,1989,TRUE,3.18
RUBELLA,ID,1990,TRUE,4.859999999999999
RUBELLA,ID,1991,TRUE,0.19
RUBELLA,ID,1992,TRUE,0.09
RUBELLA,ID,1993,TRUE,0.18
RUBELLA,ID,1994,TRUE,0.09
RUBELLA,ID,1995,TRUE,0.08
RUBELLA,ID,1996,TRUE,0.08
RUBELLA,ID,1997,TRUE,0.16
RUBELLA,IL,1966,TRUE,25.69
RUBELLA,IL,1967,TRUE,13.23
RUBELLA,IL,1968,TRUE,31.060000000000002
RUBELLA,IL,1969,TRUE,15.78
RUBELLA,IL,1970,TRUE,15.89
RUBELLA,IL,1971,TRUE,12.18
RUBELLA,IL,1972,TRUE,9.52
RUBELLA,IL,1973,TRUE,9.67
RUBELLA,IL,1974,TRUE,4.97
RUBELLA,IL,1975,TRUE,3.68
RUBELLA,IL,1976,TRUE,10.85
RUBELLA,IL,1977,TRUE,3.18
RUBELLA,IL,1978,TRUE,4.62
RUBELLA,IL,1979,TRUE,2.66
RUBELLA,IL,1980,TRUE,1.56
RUBELLA,IL,1981,TRUE,0.99
RUBELLA,IL,1982,TRUE,0.73
RUBELLA,IL,1983,TRUE,0.5
RUBELLA,IL,1984,TRUE,0.47000000000000003
RUBELLA,IL,1985,TRUE,0.17
RUBELLA,IL,1986,TRUE,0.35
RUBELLA,IL,1987,TRUE,0.24
RUBELLA,IL,1988,TRUE,0.11
RUBELLA,IL,1989,TRUE,0.21
RUBELLA,IL,1990,TRUE,0.2
RUBELLA,IL,1991,TRUE,0.05
RUBELLA,IL,1992,TRUE,0.07
RUBELLA,IL,1993,TRUE,0
RUBELLA,IL,1994,TRUE,0.02
RUBELLA,IL,1995,TRUE,0.01
RUBELLA,IL,1996,TRUE,0
RUBELLA,IL,1997,TRUE,0.02
RUBELLA,IL,1999,TRUE,0
RUBELLA,IL,2000,TRUE,0.01
RUBELLA,IL,2001,TRUE,0.03
RUBELLA,IN,1966,TRUE,46.62
RUBELLA,IN,1967,TRUE,11.78
RUBELLA,IN,1968,TRUE,17.259999999999998
RUBELLA,IN,1969,TRUE,44.34
RUBELLA,IN,1970,TRUE,38.81
RUBELLA,IN,1971,TRUE,42.22
RUBELLA,IN,1972,TRUE,14.120000000000001
RUBELLA,IN,1973,TRUE,18.94
RUBELLA,IN,1974,TRUE,11.27
RUBELLA,IN,1975,TRUE,19.55
RUBELLA,IN,1976,TRUE,18.71
RUBELLA,IN,1977,TRUE,19.78
RUBELLA,IN,1978,TRUE,10.01
RUBELLA,IN,1979,TRUE,11.92
RUBELLA,IN,1980,TRUE,6.68
RUBELLA,IN,1981,TRUE,2.27
RUBELLA,IN,1982,TRUE,0.61
RUBELLA,IN,1983,TRUE,0.51
RUBELLA,IN,1984,TRUE,0.1
RUBELLA,IN,1985,TRUE,0.02
RUBELLA,IN,1991,TRUE,0.02
RUBELLA,IN,1993,TRUE,0.06
RUBELLA,IN,1995,TRUE,0.02
RUBELLA,IN,1999,TRUE,0.02
RUBELLA,IN,2001,TRUE,0.02
RUBELLA,KS,1967,TRUE,0.05
RUBELLA,KS,1968,TRUE,5.7700000000000005
RUBELLA,KS,1969,TRUE,2.41
RUBELLA,KS,1970,TRUE,2.7
RUBELLA,KS,1971,TRUE,18.150000000000002
RUBELLA,KS,1972,TRUE,7.8100000000000005
RUBELLA,KS,1973,TRUE,8.02
RUBELLA,KS,1974,TRUE,5.21
RUBELLA,KS,1975,TRUE,27.7
RUBELLA,KS,1976,TRUE,11.27
RUBELLA,KS,1977,TRUE,13.33
RUBELLA,KS,1978,TRUE,7.12
RUBELLA,KS,1979,TRUE,5.37
RUBELLA,KS,1980,TRUE,5.01
RUBELLA,KS,1981,TRUE,2.67
RUBELLA,KS,1982,TRUE,0.72
RUBELLA,KS,1983,TRUE,1.3800000000000001
RUBELLA,KS,1984,TRUE,1.29
RUBELLA,KS,1985,TRUE,0.29
RUBELLA,KS,1986,TRUE,0.44
RUBELLA,KS,1987,TRUE,0.04
RUBELLA,KS,1988,TRUE,0.08
RUBELLA,KS,1989,TRUE,0.04
RUBELLA,KS,1990,TRUE,0.2
RUBELLA,KS,1991,TRUE,0.04
RUBELLA,KS,1992,TRUE,0.16
RUBELLA,KS,1995,TRUE,0
RUBELLA,KS,1998,TRUE,1.18
RUBELLA,KS,2000,TRUE,0
RUBELLA,KS,2001,TRUE,0.04
RUBELLA,KY,1966,TRUE,59.44
RUBELLA,KY,1967,TRUE,64.76
RUBELLA,KY,1968,TRUE,26.75
RUBELLA,KY,1969,TRUE,36.48
RUBELLA,KY,1970,TRUE,29.16
RUBELLA,KY,1971,TRUE,52.28
RUBELLA,KY,1972,TRUE,26.48
RUBELLA,KY,1973,TRUE,12.43
RUBELLA,KY,1974,TRUE,6.21
RUBELLA,KY,1975,TRUE,6.51
RUBELLA,KY,1976,TRUE,5.46
RUBELLA,KY,1977,TRUE,2.7
RUBELLA,KY,1978,TRUE,4.15
RUBELLA,KY,1979,TRUE,2.01
RUBELLA,KY,1980,TRUE,1.22
RUBELLA,KY,1981,TRUE,0.73
RUBELLA,KY,1982,TRUE,0.86
RUBELLA,KY,1983,TRUE,0.46
RUBELLA,KY,1984,TRUE,0.37
RUBELLA,KY,1985,TRUE,0.09
RUBELLA,KY,1986,TRUE,0.11
RUBELLA,KY,1987,TRUE,0.03
RUBELLA,KY,1990,TRUE,0.03
RUBELLA,KY,2000,TRUE,0.02
RUBELLA,LA,1968,TRUE,1.84
RUBELLA,LA,1969,TRUE,1.2
RUBELLA,LA,1970,TRUE,4.22
RUBELLA,LA,1971,TRUE,7.890000000000001
RUBELLA,LA,1972,TRUE,2.47
RUBELLA,LA,1973,TRUE,2.64
RUBELLA,LA,1974,TRUE,4.74
RUBELLA,LA,1975,TRUE,7.38
RUBELLA,LA,1976,TRUE,2.31
RUBELLA,LA,1977,TRUE,1.29
RUBELLA,LA,1978,TRUE,12.05
RUBELLA,LA,1979,TRUE,0.76
RUBELLA,LA,1980,TRUE,0.28
RUBELLA,LA,1981,TRUE,0.2
RUBELLA,LA,1982,TRUE,0.02
RUBELLA,LA,1983,TRUE,0.29000000000000004
RUBELLA,LA,1989,TRUE,0.14
RUBELLA,LA,1990,TRUE,0.26
RUBELLA,LA,1991,TRUE,0.02
RUBELLA,LA,1993,TRUE,0.02
RUBELLA,LA,1996,TRUE,0.02
RUBELLA,LA,1998,TRUE,0.02
RUBELLA,LA,2000,TRUE,0
RUBELLA,MA,1966,TRUE,37.07
RUBELLA,MA,1967,TRUE,24.93
RUBELLA,MA,1968,TRUE,64.15
RUBELLA,MA,1969,TRUE,25.1
RUBELLA,MA,1970,TRUE,22.3
RUBELLA,MA,1971,TRUE,14.9
RUBELLA,MA,1972,TRUE,8.56
RUBELLA,MA,1973,TRUE,36.19
RUBELLA,MA,1974,TRUE,6.37
RUBELLA,MA,1975,TRUE,21.33
RUBELLA,MA,1976,TRUE,3.21
RUBELLA,MA,1977,TRUE,7.17
RUBELLA,MA,1978,TRUE,4.91
RUBELLA,MA,1979,TRUE,9.46
RUBELLA,MA,1980,TRUE,1.7
RUBELLA,MA,1981,TRUE,0.89
RUBELLA,MA,1982,TRUE,0.38
RUBELLA,MA,1983,TRUE,0.27
RUBELLA,MA,1984,TRUE,0.78
RUBELLA,MA,1985,TRUE,0.14
RUBELLA,MA,1986,TRUE,0.07
RUBELLA,MA,1987,TRUE,0.02
RUBELLA,MA,1988,TRUE,0.09
RUBELLA,MA,1989,TRUE,0.02
RUBELLA,MA,1990,TRUE,0.03
RUBELLA,MA,1991,TRUE,0.04
RUBELLA,MA,1993,TRUE,0
RUBELLA,MA,1994,TRUE,1.6800000000000002
RUBELLA,MA,1995,TRUE,0.15
RUBELLA,MA,1996,TRUE,0.37
RUBELLA,MA,1997,TRUE,0
RUBELLA,MA,1998,TRUE,0.13
RUBELLA,MA,1999,TRUE,0.09
RUBELLA,MA,2000,TRUE,0.1
RUBELLA,MD,1966,TRUE,10.75
RUBELLA,MD,1967,TRUE,15.459999999999999
RUBELLA,MD,1968,TRUE,9.6
RUBELLA,MD,1969,TRUE,17.16
RUBELLA,MD,1970,TRUE,8.22
RUBELLA,MD,1971,TRUE,4.15
RUBELLA,MD,1972,TRUE,1.72
RUBELLA,MD,1973,TRUE,0.22
RUBELLA,MD,1974,TRUE,0.11
RUBELLA,MD,1975,TRUE,0.9
RUBELLA,MD,1976,TRUE,0.07
RUBELLA,MD,1977,TRUE,0.55
RUBELLA,MD,1978,TRUE,0.14
RUBELLA,MD,1979,TRUE,0.64
RUBELLA,MD,1980,TRUE,1.6600000000000001
RUBELLA,MD,1981,TRUE,0.02
RUBELLA,MD,1982,TRUE,0.77
RUBELLA,MD,1983,TRUE,0.05
RUBELLA,MD,1984,TRUE,0.02
RUBELLA,MD,1985,TRUE,0.13
RUBELLA,MD,1986,TRUE,0.02
RUBELLA,MD,1987,TRUE,0.06
RUBELLA,MD,1988,TRUE,0.02
RUBELLA,MD,1989,TRUE,0.04
RUBELLA,MD,1990,TRUE,0.04
RUBELLA,MD,1991,TRUE,0.22
RUBELLA,MD,1992,TRUE,0.16
RUBELLA,MD,1993,TRUE,0.08
RUBELLA,MD,1997,TRUE,0.04
RUBELLA,MD,1998,TRUE,0.04
RUBELLA,MD,1999,TRUE,0.02
RUBELLA,MD,2001,TRUE,0.02
RUBELLA,MD,2002,TRUE,0
RUBELLA,ME,1966,TRUE,40
RUBELLA,ME,1967,TRUE,80.91
RUBELLA,ME,1968,TRUE,45.83
RUBELLA,ME,1969,TRUE,24.32
RUBELLA,ME,1970,TRUE,48.15
RUBELLA,ME,1971,TRUE,22.57
RUBELLA,ME,1972,TRUE,6.12
RUBELLA,ME,1973,TRUE,5.07
RUBELLA,ME,1974,TRUE,14.91
RUBELLA,ME,1975,TRUE,3.35
RUBELLA,ME,1976,TRUE,1.44
RUBELLA,ME,1977,TRUE,8.18
RUBELLA,ME,1978,TRUE,14.19
RUBELLA,ME,1979,TRUE,7.68
RUBELLA,ME,1980,TRUE,10.25
RUBELLA,ME,1981,TRUE,3.26
RUBELLA,ME,1984,TRUE,0
RUBELLA,ME,1987,TRUE,0.08
RUBELLA,ME,1990,TRUE,0.16
RUBELLA,ME,1992,TRUE,0.08
RUBELLA,ME,1993,TRUE,0.08
RUBELLA,ME,1995,TRUE,0.08
RUBELLA,MI,1966,TRUE,35.58
RUBELLA,MI,1967,TRUE,24.99
RUBELLA,MI,1968,TRUE,22.080000000000002
RUBELLA,MI,1969,TRUE,45.75
RUBELLA,MI,1970,TRUE,31.45
RUBELLA,MI,1971,TRUE,33.82
RUBELLA,MI,1972,TRUE,15.26
RUBELLA,MI,1973,TRUE,21.87
RUBELLA,MI,1974,TRUE,14.74
RUBELLA,MI,1975,TRUE,18.5
RUBELLA,MI,1976,TRUE,16.48
RUBELLA,MI,1977,TRUE,12.25
RUBELLA,MI,1978,TRUE,37.589999999999996
RUBELLA,MI,1979,TRUE,13.56
RUBELLA,MI,1980,TRUE,1.4000000000000001
RUBELLA,MI,1981,TRUE,0.5
RUBELLA,MI,1982,TRUE,0.56
RUBELLA,MI,1983,TRUE,0.19
RUBELLA,MI,1984,TRUE,0.23
RUBELLA,MI,1985,TRUE,0.21000000000000002
RUBELLA,MI,1986,TRUE,0.14
RUBELLA,MI,1987,TRUE,0.1
RUBELLA,MI,1988,TRUE,0.04
RUBELLA,MI,1989,TRUE,0.01
RUBELLA,MI,1990,TRUE,0.1
RUBELLA,MI,1991,TRUE,0.27
RUBELLA,MI,1992,TRUE,0.01
RUBELLA,MI,1993,TRUE,0.03
RUBELLA,MI,1994,TRUE,0.09
RUBELLA,MI,1995,TRUE,0.04
RUBELLA,MI,1996,TRUE,0
RUBELLA,MI,2001,TRUE,0
RUBELLA,MI,2002,TRUE,0
RUBELLA,MN,1966,TRUE,3.43
RUBELLA,MN,1967,TRUE,2.4
RUBELLA,MN,1968,TRUE,1.8900000000000001
RUBELLA,MN,1969,TRUE,6.39
RUBELLA,MN,1970,TRUE,3.33
RUBELLA,MN,1971,TRUE,7.55
RUBELLA,MN,1972,TRUE,2.64
RUBELLA,MN,1973,TRUE,5.78
RUBELLA,MN,1974,TRUE,0.45
RUBELLA,MN,1975,TRUE,0.97
RUBELLA,MN,1976,TRUE,0.88
RUBELLA,MN,1977,TRUE,0.8500000000000001
RUBELLA,MN,1978,TRUE,3.31
RUBELLA,MN,1979,TRUE,1.02
RUBELLA,MN,1980,TRUE,1.22
RUBELLA,MN,1981,TRUE,0.2
RUBELLA,MN,1982,TRUE,0.23
RUBELLA,MN,1983,TRUE,0.15
RUBELLA,MN,1984,TRUE,0.11
RUBELLA,MN,1985,TRUE,0.06
RUBELLA,MN,1986,TRUE,0.02
RUBELLA,MN,1990,TRUE,0.98
RUBELLA,MN,1991,TRUE,0.12
RUBELLA,MN,1999,TRUE,0.1
RUBELLA,MN,2000,TRUE,0.02
RUBELLA,MO,1966,TRUE,1.23
RUBELLA,MO,1967,TRUE,4.92
RUBELLA,MO,1968,TRUE,2.68
RUBELLA,MO,1969,TRUE,7.550000000000001
RUBELLA,MO,1970,TRUE,9.24
RUBELLA,MO,1971,TRUE,25.3
RUBELLA,MO,1972,TRUE,9.84
RUBELLA,MO,1973,TRUE,10.34
RUBELLA,MO,1974,TRUE,0.98
RUBELLA,MO,1975,TRUE,15.120000000000001
RUBELLA,MO,1976,TRUE,0.9
RUBELLA,MO,1977,TRUE,1.43
RUBELLA,MO,1978,TRUE,2.0300000000000002
RUBELLA,MO,1979,TRUE,1.34
RUBELLA,MO,1980,TRUE,0.9400000000000001
RUBELLA,MO,1981,TRUE,0.06
RUBELLA,MO,1982,TRUE,0.72
RUBELLA,MO,1983,TRUE,0.08
RUBELLA,MO,1985,TRUE,0.16
RUBELLA,MO,1986,TRUE,0.02
RUBELLA,MO,1989,TRUE,0.06
RUBELLA,MO,1990,TRUE,0
RUBELLA,MO,1991,TRUE,0.08
RUBELLA,MO,1992,TRUE,0
RUBELLA,MO,1993,TRUE,0
RUBELLA,MO,1994,TRUE,0
RUBELLA,MO,1997,TRUE,0.04
RUBELLA,MO,1998,TRUE,0.06
RUBELLA,MO,1999,TRUE,0.06
RUBELLA,MO,2000,TRUE,0.02
RUBELLA,MO,2001,TRUE,0
RUBELLA,MS,1968,TRUE,0.42000000000000004
RUBELLA,MS,1969,TRUE,8.82
RUBELLA,MS,1970,TRUE,3.98
RUBELLA,MS,1971,TRUE,3.56
RUBELLA,MS,1972,TRUE,5.03
RUBELLA,MS,1973,TRUE,9.82
RUBELLA,MS,1974,TRUE,0.79
RUBELLA,MS,1975,TRUE,0.57
RUBELLA,MS,1976,TRUE,0.45
RUBELLA,MS,1977,TRUE,0.64
RUBELLA,MS,1978,TRUE,6.48
RUBELLA,MS,1979,TRUE,3.65
RUBELLA,MS,1980,TRUE,0.08
RUBELLA,MS,1982,TRUE,0.62
RUBELLA,MS,1984,TRUE,0.12
RUBELLA,MS,1999,TRUE,0.04
RUBELLA,MT,1966,TRUE,51.9
RUBELLA,MT,1967,TRUE,27.7
RUBELLA,MT,1968,TRUE,13.73
RUBELLA,MT,1969,TRUE,15.22
RUBELLA,MT,1970,TRUE,47.65
RUBELLA,MT,1971,TRUE,17.57
RUBELLA,MT,1972,TRUE,4.32
RUBELLA,MT,1973,TRUE,72.13
RUBELLA,MT,1974,TRUE,9.2
RUBELLA,MT,1975,TRUE,33.52
RUBELLA,MT,1976,TRUE,27.82
RUBELLA,MT,1977,TRUE,7.5
RUBELLA,MT,1978,TRUE,3.45
RUBELLA,MT,1979,TRUE,9.16
RUBELLA,MT,1980,TRUE,3.43
RUBELLA,MT,1981,TRUE,0.49
RUBELLA,MT,1982,TRUE,0.73
RUBELLA,MT,1983,TRUE,1.08
RUBELLA,MT,1984,TRUE,0.12
RUBELLA,MT,1986,TRUE,0.24
RUBELLA,MT,1987,TRUE,0.99
RUBELLA,MT,1989,TRUE,0.26
RUBELLA,MT,1990,TRUE,1.8599999999999999
RUBELLA,MT,1991,TRUE,1.35
RUBELLA,NC,1969,TRUE,0.36
RUBELLA,NC,1970,TRUE,0.99
RUBELLA,NC,1971,TRUE,1.05
RUBELLA,NC,1972,TRUE,0.61
RUBELLA,NC,1973,TRUE,3.77
RUBELLA,NC,1974,TRUE,1.03
RUBELLA,NC,1975,TRUE,0.81
RUBELLA,NC,1976,TRUE,0.37
RUBELLA,NC,1977,TRUE,7.53
RUBELLA,NC,1978,TRUE,3.5
RUBELLA,NC,1979,TRUE,9.21
RUBELLA,NC,1980,TRUE,0.8
RUBELLA,NC,1981,TRUE,0.1
RUBELLA,NC,1982,TRUE,0.04
RUBELLA,NC,1983,TRUE,0.18
RUBELLA,NC,1985,TRUE,0.02
RUBELLA,NC,1987,TRUE,0.02
RUBELLA,NC,1988,TRUE,0.02
RUBELLA,NC,1989,TRUE,0.02
RUBELLA,NC,1990,TRUE,0.02
RUBELLA,NC,1991,TRUE,0.03
RUBELLA,NC,1995,TRUE,0.01
RUBELLA,NC,1996,TRUE,1.1300000000000001
RUBELLA,NC,1997,TRUE,0.76
RUBELLA,NC,1998,TRUE,0.15
RUBELLA,NC,1999,TRUE,0.51
RUBELLA,NC,2000,TRUE,1.01
RUBELLA,ND,1966,TRUE,27.95
RUBELLA,ND,1967,TRUE,27.52
RUBELLA,ND,1968,TRUE,38.31
RUBELLA,ND,1969,TRUE,40.08
RUBELLA,ND,1970,TRUE,24.95
RUBELLA,ND,1971,TRUE,15.4
RUBELLA,ND,1972,TRUE,8.72
RUBELLA,ND,1973,TRUE,43.66
RUBELLA,ND,1974,TRUE,5.53
RUBELLA,ND,1975,TRUE,7.859999999999999
RUBELLA,ND,1976,TRUE,0.44999999999999996
RUBELLA,ND,1977,TRUE,3.19
RUBELLA,ND,1978,TRUE,10.25
RUBELLA,ND,1979,TRUE,1.3699999999999999
RUBELLA,ND,1980,TRUE,0.75
RUBELLA,ND,1984,TRUE,0.3
RUBELLA,ND,1985,TRUE,0
RUBELLA,ND,1986,TRUE,0
RUBELLA,ND,1989,TRUE,0
RUBELLA,ND,1990,TRUE,0
RUBELLA,ND,1991,TRUE,0
RUBELLA,NE,1966,TRUE,0.35
RUBELLA,NE,1967,TRUE,6.48
RUBELLA,NE,1968,TRUE,2.21
RUBELLA,NE,1969,TRUE,23.77
RUBELLA,NE,1970,TRUE,36.92
RUBELLA,NE,1971,TRUE,6.58
RUBELLA,NE,1972,TRUE,3.5
RUBELLA,NE,1973,TRUE,9.08
RUBELLA,NE,1974,TRUE,0.37
RUBELLA,NE,1975,TRUE,1.32
RUBELLA,NE,1976,TRUE,0.19
RUBELLA,NE,1977,TRUE,0.18
RUBELLA,NE,1978,TRUE,1.91
RUBELLA,NE,1979,TRUE,7.55
RUBELLA,NE,1980,TRUE,0.06
RUBELLA,NE,1981,TRUE,0.06
RUBELLA,NE,1990,TRUE,0.06
RUBELLA,NE,1999,TRUE,2.88
RUBELLA,NE,2000,TRUE,0
RUBELLA,NH,1966,TRUE,13.36
RUBELLA,NH,1967,TRUE,27.39
RUBELLA,NH,1968,TRUE,12.83
RUBELLA,NH,1969,TRUE,13.95
RUBELLA,NH,1970,TRUE,19.68
RUBELLA,NH,1971,TRUE,6.42
RUBELLA,NH,1972,TRUE,2.96
RUBELLA,NH,1973,TRUE,44.51
RUBELLA,NH,1974,TRUE,2.6399999999999997
RUBELLA,NH,1975,TRUE,24.02
RUBELLA,NH,1976,TRUE,1.35
RUBELLA,NH,1977,TRUE,19.14
RUBELLA,NH,1978,TRUE,9.9
RUBELLA,NH,1979,TRUE,9.18
RUBELLA,NH,1980,TRUE,3.88
RUBELLA,NH,1981,TRUE,4.6
RUBELLA,NH,1982,TRUE,1.23
RUBELLA,NH,1983,TRUE,0.5
RUBELLA,NH,1984,TRUE,0.1
RUBELLA,NH,1985,TRUE,0.30000000000000004
RUBELLA,NH,1986,TRUE,0
RUBELLA,NH,1988,TRUE,0.45
RUBELLA,NH,1989,TRUE,0.36
RUBELLA,NH,1990,TRUE,0.09
RUBELLA,NH,1991,TRUE,0.09
RUBELLA,NH,1995,TRUE,0
RUBELLA,NH,2000,TRUE,0.16
RUBELLA,NJ,1967,TRUE,1.46
RUBELLA,NJ,1968,TRUE,23.95
RUBELLA,NJ,1969,TRUE,8.13
RUBELLA,NJ,1970,TRUE,12.26
RUBELLA,NJ,1971,TRUE,8.88
RUBELLA,NJ,1972,TRUE,13.7
RUBELLA,NJ,1973,TRUE,34.8
RUBELLA,NJ,1974,TRUE,5.11
RUBELLA,NJ,1975,TRUE,14.040000000000001
RUBELLA,NJ,1976,TRUE,18.47
RUBELLA,NJ,1977,TRUE,16.67
RUBELLA,NJ,1978,TRUE,21.86
RUBELLA,NJ,1979,TRUE,4.49
RUBELLA,NJ,1980,TRUE,1.1
RUBELLA,NJ,1981,TRUE,0.58
RUBELLA,NJ,1982,TRUE,0.22
RUBELLA,NJ,1983,TRUE,0.03
RUBELLA,NJ,1984,TRUE,0.28
RUBELLA,NJ,1985,TRUE,0.09
RUBELLA,NJ,1986,TRUE,0.04
RUBELLA,NJ,1987,TRUE,0.01
RUBELLA,NJ,1988,TRUE,0.05
RUBELLA,NJ,1989,TRUE,0
RUBELLA,NJ,1990,TRUE,0
RUBELLA,NJ,1991,TRUE,0
RUBELLA,NJ,1992,TRUE,0.05
RUBELLA,NJ,1993,TRUE,0.11
RUBELLA,NJ,1994,TRUE,0
RUBELLA,NJ,1995,TRUE,0.01
RUBELLA,NJ,1996,TRUE,0
RUBELLA,NJ,1998,TRUE,0.13
RUBELLA,NJ,1999,TRUE,0
RUBELLA,NJ,2001,TRUE,0.01
RUBELLA,NJ,2002,TRUE,0.01
RUBELLA,NM,1968,TRUE,13.02
RUBELLA,NM,1969,TRUE,29.82
RUBELLA,NM,1970,TRUE,22.22
RUBELLA,NM,1971,TRUE,23.27
RUBELLA,NM,1972,TRUE,10.8
RUBELLA,NM,1973,TRUE,18.93
RUBELLA,NM,1974,TRUE,11.11
RUBELLA,NM,1975,TRUE,1.72
RUBELLA,NM,1976,TRUE,2.69
RUBELLA,NM,1977,TRUE,1.04
RUBELLA,NM,1978,TRUE,0.4
RUBELLA,NM,1979,TRUE,0.69
RUBELLA,NM,1980,TRUE,0.16
RUBELLA,NM,1981,TRUE,0.51
RUBELLA,NM,1982,TRUE,0.49000000000000005
RUBELLA,NM,1984,TRUE,0
RUBELLA,NM,1985,TRUE,0.14
RUBELLA,NM,1991,TRUE,0.24
RUBELLA,NM,1994,TRUE,0.06
RUBELLA,NM,1998,TRUE,0
RUBELLA,NM,1999,TRUE,0.11
RUBELLA,NV,1967,TRUE,1.11
RUBELLA,NV,1969,TRUE,1.04
RUBELLA,NV,1971,TRUE,2.7399999999999998
RUBELLA,NV,1972,TRUE,0.53
RUBELLA,NV,1973,TRUE,3.04
RUBELLA,NV,1974,TRUE,5.640000000000001
RUBELLA,NV,1975,TRUE,1.22
RUBELLA,NV,1976,TRUE,2.2199999999999998
RUBELLA,NV,1977,TRUE,1.82
RUBELLA,NV,1978,TRUE,1.82
RUBELLA,NV,1979,TRUE,0.36
RUBELLA,NV,1980,TRUE,0.84
RUBELLA,NV,1981,TRUE,1.01
RUBELLA,NV,1982,TRUE,1.21
RUBELLA,NV,1983,TRUE,0.11
RUBELLA,NV,1984,TRUE,0.43
RUBELLA,NV,1985,TRUE,0.1
RUBELLA,NV,1986,TRUE,0.29
RUBELLA,NV,1988,TRUE,0
RUBELLA,NV,1989,TRUE,0
RUBELLA,NV,1990,TRUE,0.65
RUBELLA,NV,1991,TRUE,0.55
RUBELLA,NV,1992,TRUE,0.14
RUBELLA,NV,1993,TRUE,0
RUBELLA,NV,1994,TRUE,0.07
RUBELLA,NV,1996,TRUE,0
RUBELLA,NV,1998,TRUE,0.05
RUBELLA,NV,1999,TRUE,0.05
RUBELLA,NY,1966,TRUE,14.58
RUBELLA,NY,1967,TRUE,12.07
RUBELLA,NY,1968,TRUE,23.94
RUBELLA,NY,1969,TRUE,10.74
RUBELLA,NY,1970,TRUE,6.45
RUBELLA,NY,1971,TRUE,5.75
RUBELLA,NY,1972,TRUE,2.2600000000000002
RUBELLA,NY,1973,TRUE,5.24
RUBELLA,NY,1974,TRUE,2.34
RUBELLA,NY,1975,TRUE,2.96
RUBELLA,NY,1976,TRUE,4.47
RUBELLA,NY,1977,TRUE,21.17
RUBELLA,NY,1978,TRUE,4.15
RUBELLA,NY,1979,TRUE,8.56
RUBELLA,NY,1980,TRUE,1.9
RUBELLA,NY,1981,TRUE,0.95
RUBELLA,NY,1982,TRUE,0.55
RUBELLA,NY,1983,TRUE,0.71
RUBELLA,NY,1984,TRUE,1.22
RUBELLA,NY,1985,TRUE,1.21
RUBELLA,NY,1986,TRUE,0.18
RUBELLA,NY,1987,TRUE,0.07
RUBELLA,NY,1988,TRUE,0.08
RUBELLA,NY,1989,TRUE,0.45
RUBELLA,NY,1991,TRUE,0.01
RUBELLA,NY,1993,TRUE,0.2
RUBELLA,NY,1994,TRUE,0.03
RUBELLA,NY,1995,TRUE,0.09
RUBELLA,NY,1996,TRUE,0.07
RUBELLA,NY,1997,TRUE,0.16
RUBELLA,NY,1998,TRUE,0.22
RUBELLA,NY,2000,TRUE,0.01
RUBELLA,NY,2001,TRUE,0.01
RUBELLA,OH,1966,TRUE,11.41
RUBELLA,OH,1967,TRUE,7.09
RUBELLA,OH,1968,TRUE,20.01
RUBELLA,OH,1969,TRUE,12.22
RUBELLA,OH,1970,TRUE,20.19
RUBELLA,OH,1971,TRUE,9.78
RUBELLA,OH,1972,TRUE,4.17
RUBELLA,OH,1973,TRUE,6.89
RUBELLA,OH,1974,TRUE,4.66
RUBELLA,OH,1975,TRUE,6.13
RUBELLA,OH,1976,TRUE,3.71
RUBELLA,OH,1977,TRUE,7.62
RUBELLA,OH,1978,TRUE,10.41
RUBELLA,OH,1979,TRUE,1.37
RUBELLA,OH,1980,TRUE,0.1
RUBELLA,OH,1981,TRUE,0.11
RUBELLA,OH,1982,TRUE,0.09
RUBELLA,OH,1983,TRUE,0.01
RUBELLA,OH,1984,TRUE,0.02
RUBELLA,OH,1986,TRUE,0.01
RUBELLA,OH,1988,TRUE,0.01
RUBELLA,OH,1989,TRUE,0.03
RUBELLA,OH,1990,TRUE,1.21
RUBELLA,OH,1991,TRUE,2.58
RUBELLA,OH,1993,TRUE,0.01
RUBELLA,OK,1968,TRUE,2.08
RUBELLA,OK,1969,TRUE,67.07
RUBELLA,OK,1970,TRUE,31.28
RUBELLA,OK,1971,TRUE,2.6
RUBELLA,OK,1972,TRUE,1.51
RUBELLA,OK,1973,TRUE,6.74
RUBELLA,OK,1974,TRUE,2
RUBELLA,OK,1975,TRUE,3.71
RUBELLA,OK,1976,TRUE,2.72
RUBELLA,OK,1977,TRUE,1.33
RUBELLA,OK,1978,TRUE,0.54
RUBELLA,OK,1979,TRUE,0.87
RUBELLA,OK,1980,TRUE,0.21
